semantic-ui,""
serialize-javascript,"nyc --reporter=lcov mocha test/unit"
serve-index,"mocha --reporter spec --bail --check-leaks test/"
semantic-ui-sidebar,""
sequencify,"mocha"
sendmail,"node_modules/.bin/standard"
shapefile,"rm -rf dist && mkdir dist && cp index.node.js dist/shapefile.node.js && rollup -g path-source,array-source,stream-source,slice-source -f cjs -- index.js | tail -n +2 >> dist/shapefile.node.js && tape 'test/**/*-test.js'"
serialport,"nyc --reporter=html --reporter=text --reporter lcovonly mocha"
share-api-polyfill,""
server-destroy,"node test.js"
sha256-file,"standard && node test"
sequelize-cursor-pagination,"yarn ava --serial"
sha1,"mocha"
setup-polly-jest,"babel src --out-dir lib && jest && NODE_ENV=test jasmine"
sendcloud,"mocha test"
setasap,"painless test.js && karma start"
sha256,"mocha"
sharpie,"mocha"
sentiment,"eslint . --ext=js && tap test/unit/*.js && tap test/integration/*.js && node ./test/benchmark/performance.js && node ./test/benchmark/validate.js"
siema,""
settings,""
semantic-ui-form,""
sha.js,"set -e; for t in test/*.js; do node $t; done;"
signalfx,"gulp"
semantic-ui-site,""
serve-favicon,"mocha --reporter spec --bail --check-leaks test/"
sha,"mocha -R spec"
semantic-ui-nag,""
serve-static,"mocha --reporter spec --bail --check-leaks test/"
sheetify,"standard && dependency-check . --entry transform.js . && dependency-check . --entry transform.js --extra --no-dev -i insert-css && tape test/index.js"
set-link,"standard && mocha"
serve-handler,"zeit-eslint --ext .jsx,.js . && nyc --reporter=html --reporter=text ava test/integration.js"
semver-sort,"xo && mocha"
set-value,"mocha"
set-interval-async,"nyc mocha --require @babel/register"
semver-stable,"mocha"
shot,"lab -a code -t 100 -L"
semver,"tap"
set-cookie-parser,"eslint . --ignore-pattern '!.eslintrc.js' && mocha"
semaphore,"mocha"
shebang-command,"xo && ava"
serverless,"mocha "!(node_modules)/**/*.test.js""
shallowequal,"mocha --require babel-register"
signal-exit,"standard && tap --timeout=240 ./test/*.js --cov"
sharedb,"./node_modules/.bin/mocha && npm run lint"
shevyjs,"jest --coverage"
shrink-ray,"mocha --check-leaks --reporter spec --bail"
shallow-equals,""
setimmediate,"mocha test/tests.js"
showdown,"grunt test"
shelljs-exec-proxy,"nyc --reporter=text --reporter=lcov mocha && eslint ."
simple-mock,"standard && mocha && if [ -n "${TRAVIS_TAG}" ]; then npm run npmrc && npm publish || 1; fi"
semver-compare,"tape test/*.js"
shell-quote,"tape test/*.js"
shelljs,"nyc --reporter=text --reporter=lcov ava test/*.js && eslint ."
signale,"xo"
should-sinon,"mocha -R mocha-better-spec-reporter --check-leaks test.js"
shasum,"set -e; for t in test/*.js; do node $t; done"
siesta,""
shimmer,"tap test/*.tap.js"
shpjs,"mocha ./test/test.js"
signalr-no-jquery,""
short-css-vars,"lerna run test --concurrency=1 --stream"
sigmund,"tap test/*.js"
shell-escape,"for f in test/*; do echo "$f"; node "$f" || exit 1; echo; done; echo Passed; exit 0"
serviceworker-webpack-plugin,"eslint . --fix && echo "eslint: no lint errors" && NODE_ENV=test mocha src/{,**/}*.spec.js && NODE_ENV=test mocha test/webpack3/index.js && flow"
simple-oauth2,"eslint . && nyc ava"
shopify-buy,"rimraf .tmp index.* && mkdir -p .tmp/test && rollup -c rollup-node-tests.config.js && mocha -u tdd .tmp/test/node-tests.js"
seneca,"lab -v -P test -L -t 80 $LAB_FLAGS"
siege,""
shuffle-seed,"mocha test.js"
simple-diff,"mocha -R spec"
simpleddp,"rm -rf lib && babel src --out-dir lib --no-comments && mocha"
simple-assign,""
shuffle-array,"gulp && istanbul cover -x Gulpfile.js gulp test"
simmerjs,"jest ./modules && jest ./**/integration/*.test.js"
simperium,"mocha --reporter dot --require @babel/register --require @babel/polyfill test/**"
similarity,"remark . -qfo && prettier --write "**/*.js" && xo --fix && nyc --reporter lcov tape test.js"
servicenow,""
simulant,"rollup -c -f umd -o dist/simulant.umd.js && node test/run.js"
simple-cw-node,""
signals,""
simple-element-resize-detector,"eslint src test"
simple-query-string,"mocha ./spec/simplequerystring-tests.js"
skmeans,""
sinon,"mocha --recursive -R dot "test/**/*-test.js" && mochify --no-detect-globals --recursive -R dot --grep WebWorker --invert --plugin [ proxyquire-universal ] "test/**/*-test.js" && mochify --no-detect-globals --https-server 8080 --no-request-interception test/webworker/webworker-support-assessment.js && mocha -r esm test/es2015/module-support-assessment-test.es6"
sinon-chai,"mocha"
simple-websocket,"standard && tape test/*.js test/node/*.js && zuul -- test/*.js"
simple-icons,"node scripts/build/package.js && jest && rm -f icons/*.js index.js"
sinon-chrome,"mocha --recursive --compilers js:babel-register --require ./test/setup.js"
sinon-as-promised,"standard && tape test.js"
simple-xml,"NODE_ENV=test mocha -w test/"
skilja,"jest --verbose --runInBand --passWithNoTests"
simplecrawler,"eslint example/ lib/ test/ && mocha -R spec -t 5000"
sjcl,"make test"
signature_pad,""
slackify-html,"tap tests.js"
sitemap2,"TEST_TARGET=dist mocha"
sizzle,"grunt test"
simple-url-cache,"rm -Rf coverage ; ./node_modules/.bin/istanbul cover ./node_modules/.bin/_mocha test/index.js"
siren-parser,"eslint src test --ext .js && nyc mocha"
single-line-log,"node test.js"
simplesmtp,"nodeunit test/"
slack-mock,"standard index.js src/*.js src/**/*.js test/*.js test/**/*.js examples/**/*.js --fix && istanbul cover --report lcov --dir ./coverage/ _mocha --recursive ./test/ --grep ./test/**/*.spec.js -- --colors --reporter spec"
sinon-mongoose,"gulp"
simplestorage.js,""
simple-peer,"standard && WRTC=wrtc tape test/*.js"
six-runtime,"echo "Error: no test specified" && exit 1"
skyway,"standard && jest"
simple-lru,"make test"
slideout,"node browserify.js && istanbul cover _mocha"
sinon-express-mock,"mocha"
shippo,"mocha"
shortid,"grunt test && size-limit"
slick-carousel,""
sns-validator,"node_modules/mocha/bin/mocha"
skia-canvas,""
slice-source,""
sinon-stub-promise,"node_modules/.bin/mocha spec"
sinon-test,"nyc mocha"
sloc,"coffeelint src/ && mocha --reporter spec --compilers coffee:coffee-script/register --recursive spec/*.spec.coffee"
sitemap-generator,"jest"
slice-ansi,"xo && ava"
slate-html-serializer,"cross-env BABEL_ENV=test mocha --require babel-core/register ./packages/*/test/index.js"
sm-crypto,"jest ./test/*"
smartystreets-javascript-sdk,"mocha 'tests/**/*.js'"
skipped-periodic-values,"gulp"
slocket,"tap test/*.js --cov"
smshelper,"mocha --reporter spec"
sleep,"mocha"
slate,"cross-env BABEL_ENV=test FORBID_WARNINGS=true mocha --require babel-core/register ./packages/*/test/index.js"
slackdown,""
simple-sha1,"standard && tape test/*.js && airtap -- test/*.js"
snazzy-info-window,""
slack-node,"./node_modules/.bin/mocha ./lib/test"
smoothscroll-polyfill,"gulp lint"
socketcluster-client,"mocha --reporter spec --timeout 3000 --slow 3000"
slack-winston,""
sparql-http-client,"standard && nyc --reporter=lcov mocha"
smart-truncate,"node_modules/.bin/mocha -R spec src/*.spec.js"
snowflake-sdk,"./scripts/run_test.sh"
smtpapi,"./node_modules/.bin/mocha test/*.js"
sockjs-client,"mocha tests/node.js"
smartwizard,"./node_modules/karma/bin/karma start --single-run"
skatejs,"jest"
smpte-timecode,"istanbul cover node_modules/mocha/bin/_mocha -- -R spec"
sntp,"lab -a code -t 100 -L -m 20000"
snapsvg,""
snowball-stemmers,"grunt travis --verbose"
social-logos,""
smtp-server,"grunt"
solr-client,"./node_modules/mocha/bin/mocha -R spec test/*-test.js && ./node_modules/mocha/bin/mocha -R spec test/*-test.js --client.bigint=true"
slate-plain-serializer,"cross-env BABEL_ENV=test FORBID_WARNINGS=true mocha --require babel-core/register ./packages/*/test/index.js"
socketio-jwt-auth,"./node_modules/.bin/mocha --reporter spec --require test/bootstrap test/*.test.js"
snmp-native,"NODE_PATH=lib mocha -R spec"
smooth-scroll,""
solid-auth-client,"flow && eslint '{src,bin,demo,popup-app}/**/*.js' && jest src"
slug,"standard && mocha --experimental-modules test/*.mjs && nyc --reporter none mocha test/**/*.js && karma start --single-run --browsers ChromeHeadless,FirefoxHeadless .karma.config.js && nyc report --reporter=text --reporter=html && nyc check-coverage --lines 100 --branches 100 --statements 100 --functions 100"
socketcluster,""
smb2,""
slate-base64-serializer,"mocha --compilers js:babel-core/register ./packages/*/test/index.js"
sockjs,""
sort-array,"test-runner test/*.js"
sonar-js,"ava"
something-random-on-discord,"node index.js"
sortablejs,"node ./scripts/test.js"
sortobject,"node ./test.js"
slimerjs,""
sodium-native,"standard && tape "test/*.js""
sonic-boom,"standard | snazzy && tap test.js"
sorted-object,"tape test/tests.js"
snekfetch,"node ./node_modules/.bin/jest"
socketty,"mocha -R spec"
slonik,"NODE_ENV=test nyc ava --verbose --serial"
sort-json,"mocha tests"
soundjs,""
sparse-bitfield,"standard && tape test.js"
speakeasy,"mocha"
sparkpost,"eslint lib/** && istanbul cover --report lcov --dir test/reports/ _mocha --recursive ./test/spec --grep ./test/**/*.spec.js -- --colors --reporter spec"
source-list-map,"mocha -R spec"
socket.io-file,"echo "Error: no test specified" && exit 1"
spdy,"jscs lib/**/*.js test/*.js && jshint lib/**/*.js && mocha --reporter=spec test/*-test.js"
spdx-correct,"defence README.md | replace-require-self | node && tape *.test.js"
spotify-node-applescript,"mocha"
socketcluster-server,"mocha --reporter spec --timeout 3000 --slow 3000"
spected,"flow check && eslint src && mocha --compilers js:babel-core/register --recursive --colors"
sql.js,"eslint . && node test/all.js asm && node test/all.js asm-debug && node test/all.js wasm && node test/all.js wasm-debug && node test/all.js asm-memory-growth"
sound-play,""
source-map-support,"mocha"
splitpanes,""
spectrogram,"./node_modules/tape/bin/tape test/*.js"
spatialite,"make test"
sorted-array-functions,"standard && tape test.js"
spdx-satisfies,"jsmd README.md"
sparqljs,"mocha"
space-pen,"node_modules/.bin/grunt test"
splashy,"standard-markdown README.md && standard && nyc ava"
split,"asynct test/"
splunk-logging,"jshint *.js test examples && jsdoc -d docs . && istanbul cover _mocha -- -R spec"
soundmanager2,"echo "Error: no test specified" && exit 1"
socketio-wildcard,"standard && mocha"
ssb-keys,"tape test/*"
speakingurl,"mocha"
split2,"standard --verbose && nyc --lines 100 --branches 100 --functions 100 --check-coverage --reporter=text tape test.js"
speed-measure-webpack-plugin,"jest"
sort-object-keys,"node test.js"
stack-trace,"jest"
sqlite3,"node test/support/createdb.js && mocha -R spec --timeout 480000"
srp,"vows test/test*.js --spec"
sprintf,""
statuses,"mocha --reporter spec --check-leaks --bail test/"
std-mocks,"mocha"
sqlanywhere,""
spectrum,"./node_modules/.bin/mocha --compilers js:babel-core/register --require ./registerBabel.js"
spotify-web-api-node,"jest"
statsd-client,"mocha -R spec && jshint ."
spellchecker,"jasmine-focused --captureExceptions --coffee spec/"
ssh-key-decrypt,"node test"
spdx-expression-parse,"mocha test/index.js && defence -i javascript README.md | replace-require-self | node"
sqlstring,"node test/run.js"
sshpk,"tape test/*.js"
stale-lru-cache,"tap test --gc --coverage"
spark-md5,"open test/index.html"
stack-utils,"tap --no-esm --100"
sql-template,"node node_modules/istanbul/lib/cli.js  cover --report text-summary --report html --report lcov  node_modules/mocha/bin/_mocha"
ssh2,"node test/test.js"
stoppable,"standard --fix "lib/**/*.js" "test/**/*.js" && npm audit && nyc --check-coverage mocha --bail "test/*.test.js""
soupbintcp,"mocha"
ssh2-streams,"node test/test.js"
squirejs,""
ssdeep,"mocha test"
squirrelly,"jest --coverage"
splunk-bunyan-logger,"jshint *.js test examples && jsdoc -d docs . && istanbul cover _mocha -- -R spec"
standard-engine,"standard && tape test/clone.js test/api.js"
sql-bricks,"mocha tests/tests.js tests/doctests.js && mocha tests/tests.js tests/doctests.js --empty-extension"
square-connect,"mocha --recursive"
standard-version,"nyc mocha --timeout=30000 test.js && eslint ."
stack-mapper,"tape test/*.js test/prepared/*.js"
speedtest-net,""
ssh2-sftp-client,"mocha"
stream-array,"./node_modules/.bin/tape ./test/*"
stats.js,"echo "Error: no test specified" && exit 1"
standard-http-error,"make test"
steam-totp,""
stats-lite,"node test/"
stopword,"rm -rf test/sandbox && mkdir test/sandbox && webpack && tape ./test/test.js && cat test/sandbox/bundle.js | tape-run && rm -rf test/sandbox"
standard-error,"make test"
steam-login,""
stampit,"mkdirp ./dist/ && uglifyjs src/stampit.js -c collapse_vars,evaluate=false,screw_ie8,unsafe,loops=false,keep_fargs=false,pure_getters,unused,dead_code,keep_fnames=["'stampit','Stamp'"] -m --reserved stampit,Stamp -o dist/stampit.min.js && node test && node test/benchmark"
sticky-cluster,""
ssri,"standard && tap -J --coverage test/*.js"
staticmaps,"mocha --require @babel/register"
stegcloak,"echo "Error: no test specified" && exit 1"
storage-helper,"karma start ./test/karma.config.js --singleRun"
stompjs,"coffeelint -f coffeelint.json -r src && cake test"
steam,""
steamid,"node test.js"
start-server-webpack-plugin,"babel src -d dist && mocha"
steelseries,"echo "no test specified""
steam-client,""
sprintf-js,"mocha test/test.js"
streaming-json-stringify,"mocha --reporter spec"
stream-fork,"node tests/tests.js"
static-eval,"tape test/*.js"
store,"make test"
steed,"standard && tape test.js | tap-spec"
stream-shift,"standard && tape test.js"
stream-demux,"./node_modules/mocha/bin/_mocha --reporter spec --timeout 10000 --slow 10000"
streamx,"standard && tape test/*.js"
storybook-readme,""
stat-mode,"mocha --reporter spec"
stream-buffers,"istanbul test _mocha"
stream-csv-as-json,"node tests/tests.js"
strict-uri-encode,"xo && ava"
streamify-array,"echo "Error: no test specified" && exit 1"
streamsaver,"echo "Error: no test specified" && exit 0"
stdout-stream,"tape test/index.js"
starwars-names,"mocha src/index.test.js --compilers js:babel-register"
strftime,""
string-format,"sanctuary-lint && sanctuary-test && sanctuary-doctest"
stream-json,"node tests/tests.js"
storybook-addon-jsx,"yarn test:all"
storybook-react-router,""
streamjs,""
stream-meter,"node test/"
stream-throttle,""
strange,"make test"
stream-to-array,"mocha --reporter spec --bail"
strip-color,"mocha"
string-placeholder,"jasmine"
stompit,"mocha --recursive --exit && jshint ."
string-hash,""
stremio-addon-sdk,"eslint --ignore-path .gitignore . && tape test/*"
string-template,"node ./test/index.js"
stringify-object,"xo && ava"
string-similarity,"jasmine --config=src/spec/support/jasmine.json"
stripe-checkout,""
string.prototype.matchall,"eslint . && es-shim-api --bound && node test && node test/shimmed && npx aud --production"
string,"gulp test"
stream-to-promise,"standard && mocha test.js"
stream-each,"standard && tape test.js"
stream-series,"mocha"
stubby,"semistandard && mocha --recursive test --reporter dot"
stream-chain,"node tests/tests.js"
streamifier,""
strophe,""
style-search,"tape test.js"
streamtest,"mocha tests/*.mocha.js"
stringify-author,"mocha -R spec"
styled-jsx,"xo && ava"
structured-source,"gulp test"
stylenames,""
string-replace-webpack-plugin,"mocha test"
string-pixel-width,"jest"
strophe.js,""
strong-cluster-control,"eslint --ignore-path .gitignore . && jscs . && tap --bail test/test-*.js"
string-natural-compare,"eslint . && nyc mocha"
stylis,"eslint ./ && rollup --config script/build.js --configSrc ./ && nyc npm run spec"
styled-theming,"jest"
strophejs-plugin-roster,"echo "Error: no test specified" && exit 1"
superfine,"nyc -i esm -r lcov testmatrix test/*.test.js && nyc report"
string-replace-loader,"mocha"
styletron-standard,"eslint --ignore-path .gitignore . && flow --max-warnings=0 && lerna run test"
stylelint,"npm-run-all --parallel lint:* && jest --coverage"
subscribe-ui-event,"grunt cover"
styletron-react,"eslint --ignore-path .gitignore . && flow --max-warnings=0 && lerna run test"
strman,"jest --coverage --expand"
strip-final-newline,"xo && ava"
supercluster,"eslint index.js bench.js test/test.js demo/index.js demo/worker.js && tap --node-arg=-r --node-arg=esm test"
